Unnamed: 0.1,Unnamed: 0,KEY,ID,Day_GMS,Date_GMS,Day_Type,ID_Trip_Days,Type_Trip_OD,Area_O,Area_D,Code_INSEE_O,Code_INSEE_D,Zone_O,Zone_D,Date_O,Time_O,Date_D,Time_D,Duration,Purpose_O,Purpose_D,Main_Mode,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Weight_Day
24658,24658,16_3971-vendredi-45037-2,16_3971,Friday,2023-04-21,Normal,2,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-2E-ARRONDISSEMENT,75111,75102,PARIS,PARIS,2023-04-21,15:00:00,2023-04-21,15:20:00,20.0,WORK,RETURN_HOME,ELECT_BIKE,ELECT_BIKE,,,,,359.16357992
24659,24659,16_3971-vendredi-45037-3,16_3971,Friday,2023-04-21,Normal,3,Internal,PARIS-2E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75102,75111,PARIS,PARIS,2023-04-21,17:55:00,2023-04-21,18:02:00,7.0,DEPART_HOME,WORK,ELECT_BIKE,ELECT_BIKE,,,,,359.16357992
24660,24660,16_3971-vendredi-45037-4,16_3971,Friday,2023-04-21,Normal,4,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-2E-ARRONDISSEMENT,75111,75102,PARIS,PARIS,2023-04-21,23:29:00,2023-04-21,23:42:00,13.0,WORK,RETURN_HOME,ELECT_BIKE,ELECT_BIKE,,,,,359.16357992
24661,24661,16_3971-samedi-45038-1,16_3971,Saturday,2023-04-22,School holiday,1,Internal,PARIS-2E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75102,75111,PARIS,PARIS,2023-04-22,08:47:00,2023-04-22,08:55:00,8.0,DEPART_HOME,WORK,ELECT_BIKE,ELECT_BIKE,,,,,457.24433875
24662,24662,16_3971-samedi-45038-2,16_3971,Saturday,2023-04-22,School holiday,2,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-2E-ARRONDISSEMENT,75111,75102,PARIS,PARIS,2023-04-22,15:00:00,2023-04-22,15:20:00,20.0,WORK,RETURN_HOME,ELECT_BIKE,ELECT_BIKE,,,,,457.24433875
24663,24663,16_3971-samedi-45038-3,16_3971,Saturday,2023-04-22,School holiday,3,Internal,PARIS-2E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75102,75111,PARIS,PARIS,2023-04-22,18:18:00,2023-04-22,18:33:00,15.0,DEPART_HOME,WORK,ELECT_BIKE,ELECT_BIKE,,,,,457.24433875
24664,24664,16_3971-samedi-45038-4,16_3971,Saturday,2023-04-22,School holiday,4,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-2E-ARRONDISSEMENT,75111,75102,PARIS,PARIS,2023-04-22,23:38:00,2023-04-22,23:47:00,9.0,WORK,RETURN_HOME,ELECT_BIKE,ELECT_BIKE,,,,,457.24433875
24665,24665,16_3971-dimanche-45039-1,16_3971,Sunday,2023-04-23,School holiday,1,Outgoing,PARIS-2E-ARRONDISSEMENT,LONDRES,75102,ETRANGER,PARIS,,2023-04-23,07:11:00,2023-04-23,07:34:00,23.0,DEPART_HOME,LEISURE,OTHER,SUBWAY,SUBWAY,OTHER,,,439.60639724
24684,24684,16_3974-lundi-45033-1,16_3974,Monday,2023-04-17,Normal,1,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-17,17:30:00,2023-04-17,17:38:00,8.0,DEPART_HOME,ACCOM,WALKING,WALKING,,,,,413.08731221
24685,24685,16_3974-lundi-45033-2,16_3974,Monday,2023-04-17,Normal,2,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-17,17:41:00,2023-04-17,17:49:00,8.0,ACCOM,LEISURE,WALKING,WALKING,,,,,413.08731221
24686,24686,16_3974-lundi-45033-3,16_3974,Monday,2023-04-17,Normal,3,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-17,19:06:00,2023-04-17,19:10:00,4.0,LEISURE,PURCHASE,WALKING,WALKING,,,,,413.08731221
24687,24687,16_3974-lundi-45033-4,16_3974,Monday,2023-04-17,Normal,4,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-17,19:15:00,2023-04-17,19:21:00,6.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,413.08731221
24688,24688,16_3974-mardi-45034-PDT,16_3974,Tuesday,2023-04-18,Normal,No_Traces,,,,,,,,,,,,,,,,,,,,,0.0
24689,24689,16_3974-mercredi-45035-PDT,16_3974,Wednesday,2023-04-19,Normal,No_Traces,,,,,,,,,,,,,,,,,,,,,0.0
24690,24690,16_3974-jeudi-45036-1,16_3974,Thursday,2023-04-20,Normal,1,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-20,13:15:00,2023-04-20,13:20:00,5.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,392.09333537
24691,24691,16_3974-jeudi-45036-2,16_3974,Thursday,2023-04-20,Normal,2,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-20,13:25:00,2023-04-20,13:30:00,5.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,392.09333537
24692,24692,16_3974-jeudi-45036-3,16_3974,Thursday,2023-04-20,Normal,3,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-20,17:51:00,2023-04-20,17:58:00,7.0,DEPART_HOME,ACCOM,WALKING,WALKING,,,,,392.09333537
24693,24693,16_3974-jeudi-45036-4,16_3974,Thursday,2023-04-20,Normal,4,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-20,18:13:00,2023-04-20,18:27:00,14.0,ACCOM,PURCHASE,WALKING,WALKING,,,,,392.09333537
24694,24694,16_3974-jeudi-45036-5,16_3974,Thursday,2023-04-20,Normal,5,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-20,18:30:00,2023-04-20,18:38:00,8.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,392.09333537
24695,24695,16_3974-jeudi-45036-6,16_3974,Thursday,2023-04-20,Normal,6,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-20,19:50:00,2023-04-20,19:56:00,6.0,DEPART_HOME,BUSINESS,WALKING,WALKING,,,,,392.09333537
24696,24696,16_3974-jeudi-45036-7,16_3974,Thursday,2023-04-20,Normal,7,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-20,20:05:00,2023-04-20,20:11:00,6.0,BUSINESS,LEISURE,WALKING,WALKING,,,,,392.09333537
24697,24697,16_3974-jeudi-45036-8,16_3974,Thursday,2023-04-20,Normal,8,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-20,21:17:00,2023-04-20,21:26:00,9.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,392.09333537
24698,24698,16_3974-vendredi-45037-1,16_3974,Friday,2023-04-21,Normal,1,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-21,18:20:00,2023-04-21,18:29:00,9.0,DEPART_HOME,ACCOM,WALKING,WALKING,,,,,402.09876379
24699,24699,16_3974-vendredi-45037-2,16_3974,Friday,2023-04-21,Normal,2,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-21,18:35:00,2023-04-21,18:40:00,5.0,ACCOM,PURCHASE,WALKING,WALKING,,,,,402.09876379
24700,24700,16_3974-vendredi-45037-3,16_3974,Friday,2023-04-21,Normal,3,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-21,18:47:00,2023-04-21,18:51:00,4.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,402.09876379
24701,24701,16_3974-samedi-45038-1,16_3974,Saturday,2023-04-22,School holiday,1,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-22,15:50:00,2023-04-22,16:00:00,10.0,DEPART_HOME,ACCOM,WALKING,WALKING,,,,,469.12964291
24702,24702,16_3974-samedi-45038-2,16_3974,Saturday,2023-04-22,School holiday,2,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-22,17:00:00,2023-04-22,17:05:00,5.0,ACCOM,PURCHASE,WALKING,WALKING,,,,,469.12964291
24703,24703,16_3974-samedi-45038-3,16_3974,Saturday,2023-04-22,School holiday,3,Internal,CLAMART,CLAMART,92023,92023,IS,IS,2023-04-22,17:30:00,2023-04-22,17:35:00,5.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,469.12964291
24704,24704,16_3974-dimanche-45039-1,16_3974,Sunday,2023-04-23,School holiday,1,Outgoing,CLAMART,NEUVILLE-EN-FERRAIN,92023,59426,IS,,2023-04-23,10:23:00,2023-04-23,12:56:00,153.0,DEPART_HOME,LEISURE,PRIV_CAR_DRIVER,PRIV_CAR_DRIVER,,,,,528.51548397
24778,24778,16_3981-lundi-45033-1,16_3981,Monday,2023-04-17,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-17,11:00:00,2023-04-17,11:15:00,15.0,DEPART_HOME,LEISURE,WALKING,WALKING,,,,,724.96806479
24779,24779,16_3981-lundi-45033-2,16_3981,Monday,2023-04-17,Normal,2,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-17,11:16:00,2023-04-17,11:35:00,19.0,LEISURE,RETURN_HOME,WALKING,WALKING,,,,,724.96806479
24780,24780,16_3981-mardi-45034-1,16_3981,Tuesday,2023-04-18,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-18,10:59:00,2023-04-18,11:08:00,9.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,730.8087245
24781,24781,16_3981-mardi-45034-2,16_3981,Tuesday,2023-04-18,Normal,2,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-18,11:12:00,2023-04-18,11:22:00,10.0,PURCHASE,PURCHASE,WALKING,WALKING,,,,,730.8087245
24782,24782,16_3981-mardi-45034-3,16_3981,Tuesday,2023-04-18,Normal,3,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-18,12:27:00,2023-04-18,12:40:00,13.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,730.8087245
24783,24783,16_3981-mardi-45034-4,16_3981,Tuesday,2023-04-18,Normal,4,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-18,13:36:00,2023-04-18,13:47:00,11.0,DEPART_HOME,LEISURE,BUS,BUS,,,,,730.8087245
24784,24784,16_3981-mardi-45034-5,16_3981,Tuesday,2023-04-18,Normal,5,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-18,14:45:00,2023-04-18,15:03:00,18.0,LEISURE,LEISURE,WALKING,WALKING,,,,,730.8087245
24785,24785,16_3981-mardi-45034-6,16_3981,Tuesday,2023-04-18,Normal,6,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-18,15:15:00,2023-04-18,15:24:00,9.0,LEISURE,RETURN_HOME,BUS,BUS,,,,,730.8087245
24786,24786,16_3981-mercredi-45035-1,16_3981,Wednesday,2023-04-19,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-7E-ARRONDISSEMENT,75113,75107,PARIS,PARIS,2023-04-19,06:30:00,2023-04-19,06:50:00,20.0,DEPART_HOME,WORK,TRAIN,TRAIN,BUS,,,,705.97984587
24787,24787,16_3981-mercredi-45035-2,16_3981,Wednesday,2023-04-19,Normal,2,Internal,PARIS-7E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75107,75113,PARIS,PARIS,2023-04-19,17:26:00,2023-04-19,18:01:00,35.0,WORK,PURCHASE,TRAIN,BUS,TRAIN,,,,705.97984587
24788,24788,16_3981-mercredi-45035-3,16_3981,Wednesday,2023-04-19,Normal,3,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-19,18:44:00,2023-04-19,18:46:00,2.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,705.97984587
24789,24789,16_3981-jeudi-45036-1,16_3981,Thursday,2023-04-20,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-7E-ARRONDISSEMENT,75113,75107,PARIS,PARIS,2023-04-20,06:30:00,2023-04-20,07:00:00,30.0,DEPART_HOME,WORK,TRAIN,TRAIN,SUBWAY,,,,714.07085199
24790,24790,16_3981-jeudi-45036-2,16_3981,Thursday,2023-04-20,Normal,2,Internal,PARIS-7E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75107,75113,PARIS,PARIS,2023-04-20,17:51:00,2023-04-20,18:27:00,36.0,WORK,RETURN_HOME,TRAIN,SUBWAY,TRAIN,,,,714.07085199
24791,24791,16_3981-vendredi-45037-1,16_3981,Friday,2023-04-21,Normal,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-7E-ARRONDISSEMENT,75113,75107,PARIS,PARIS,2023-04-21,06:30:00,2023-04-21,07:00:00,30.0,DEPART_HOME,WORK,TRAIN,TRAIN,SUBWAY,,,,715.06776169
24792,24792,16_3981-vendredi-45037-2,16_3981,Friday,2023-04-21,Normal,2,Internal,PARIS-7E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75107,75113,PARIS,PARIS,2023-04-21,18:05:00,2023-04-21,18:39:00,34.0,WORK,PURCHASE,SUBWAY,BUS,SUBWAY,,,,715.06776169
24793,24793,16_3981-vendredi-45037-3,16_3981,Friday,2023-04-21,Normal,3,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-21,19:30:00,2023-04-21,19:35:00,5.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,715.06776169
24794,24794,16_3981-samedi-45038-1,16_3981,Saturday,2023-04-22,School holiday,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-11E-ARRONDISSEMENT,75113,75111,PARIS,PARIS,2023-04-22,09:00:00,2023-04-22,09:22:00,22.0,DEPART_HOME,HEALTH,TAXI,TAXI,,,,,838.7687604
24795,24795,16_3981-samedi-45038-2,16_3981,Saturday,2023-04-22,School holiday,2,Internal,PARIS-11E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75111,75113,PARIS,PARIS,2023-04-22,10:04:00,2023-04-22,10:28:00,24.0,HEALTH,HEALTH,TAXI,TAXI,,,,,838.7687604
24796,24796,16_3981-samedi-45038-3,16_3981,Saturday,2023-04-22,School holiday,3,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-22,10:45:00,2023-04-22,10:55:00,10.0,HEALTH,PURCHASE,WALKING,WALKING,,,,,838.7687604
24797,24797,16_3981-samedi-45038-4,16_3981,Saturday,2023-04-22,School holiday,4,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-22,12:20:00,2023-04-22,12:32:00,12.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,838.7687604
24798,24798,16_3981-dimanche-45039-1,16_3981,Sunday,2023-04-23,School holiday,1,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-23,11:30:00,2023-04-23,11:35:00,5.0,DEPART_HOME,PURCHASE,WALKING,WALKING,,,,,818.46480013
24799,24799,16_3981-dimanche-45039-2,16_3981,Sunday,2023-04-23,School holiday,2,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75113,75113,PARIS,PARIS,2023-04-23,11:40:00,2023-04-23,11:45:00,5.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,818.46480013
24800,24800,16_3981-dimanche-45039-3,16_3981,Sunday,2023-04-23,School holiday,3,Internal,PARIS-13E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75113,75112,PARIS,PARIS,2023-04-23,13:30:00,2023-04-23,13:50:00,20.0,DEPART_HOME,LEISURE,SUBWAY,SUBWAY,,,,,818.46480013
24801,24801,16_3981-dimanche-45039-4,16_3981,Sunday,2023-04-23,School holiday,4,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75112,75101,PARIS,PARIS,2023-04-23,14:46:00,2023-04-23,15:08:00,22.0,LEISURE,LEISURE,SUBWAY,SUBWAY,,,,,818.46480013
24802,24802,16_3981-dimanche-45039-5,16_3981,Sunday,2023-04-23,School holiday,5,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-13E-ARRONDISSEMENT,75101,75113,PARIS,PARIS,2023-04-23,15:30:00,2023-04-23,16:19:00,49.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,818.46480013
24828,24828,16_3983-lundi-45033-1,16_3983,Monday,2023-04-17,Normal,1,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75112,75104,PARIS,PARIS,2023-04-17,09:11:00,2023-04-17,09:33:00,22.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,342.27925531
24829,24829,16_3983-lundi-45033-2,16_3983,Monday,2023-04-17,Normal,2,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75104,75104,PARIS,PARIS,2023-04-17,12:51:00,2023-04-17,12:56:00,5.0,WORK,PURCHASE,WALKING,WALKING,,,,,342.27925531
24830,24830,16_3983-lundi-45033-3,16_3983,Monday,2023-04-17,Normal,3,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75104,75104,PARIS,PARIS,2023-04-17,13:02:00,2023-04-17,13:07:00,5.0,PURCHASE,WORK,WALKING,WALKING,,,,,342.27925531
24831,24831,16_3983-lundi-45033-4,16_3983,Monday,2023-04-17,Normal,4,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75104,75101,PARIS,PARIS,2023-04-17,18:24:00,2023-04-17,19:35:00,71.0,WORK,LEISURE,WALKING,WALKING,,,,,342.27925531
24832,24832,16_3983-lundi-45033-5,16_3983,Monday,2023-04-17,Normal,5,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75101,75112,PARIS,PARIS,2023-04-17,22:20:00,2023-04-17,22:51:00,31.0,LEISURE,PURCHASE,SUBWAY,SUBWAY,,,,,342.27925531
24833,24833,16_3983-lundi-45033-6,16_3983,Monday,2023-04-17,Normal,6,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2023-04-17,23:05:00,2023-04-17,23:10:00,5.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,342.27925531
24834,24834,16_3983-mardi-45034-1,16_3983,Tuesday,2023-04-18,Normal,1,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75112,75104,PARIS,PARIS,2023-04-18,09:12:00,2023-04-18,09:34:00,22.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,345.42169239
24835,24835,16_3983-mardi-45034-2,16_3983,Tuesday,2023-04-18,Normal,2,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75104,75112,PARIS,PARIS,2023-04-18,12:32:00,2023-04-18,12:48:00,16.0,WORK,OTHER,WALKING,WALKING,,,,,345.42169239
24836,24836,16_3983-mardi-45034-3,16_3983,Tuesday,2023-04-18,Normal,3,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75112,75104,PARIS,PARIS,2023-04-18,13:24:00,2023-04-18,13:41:00,17.0,OTHER,WORK,WALKING,WALKING,,,,,345.42169239
24837,24837,16_3983-mardi-45034-4,16_3983,Tuesday,2023-04-18,Normal,4,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75104,75104,PARIS,PARIS,2023-04-18,19:04:00,2023-04-18,19:19:00,15.0,WORK,LEISURE,WALKING,WALKING,,,,,345.42169239
24838,24838,16_3983-mardi-45034-5,16_3983,Tuesday,2023-04-18,Normal,5,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75104,75112,PARIS,PARIS,2023-04-18,22:28:00,2023-04-18,23:02:00,34.0,LEISURE,PURCHASE,SUBWAY,SUBWAY,,,,,345.42169239
24839,24839,16_3983-mardi-45034-6,16_3983,Tuesday,2023-04-18,Normal,6,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75112,75112,PARIS,PARIS,2023-04-18,23:08:00,2023-04-18,23:12:00,4.0,PURCHASE,RETURN_HOME,WALKING,WALKING,,,,,345.42169239
24840,24840,16_3983-mercredi-45035-1,16_3983,Wednesday,2023-04-19,Normal,1,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75112,75104,PARIS,PARIS,2023-04-19,08:36:00,2023-04-19,08:58:00,22.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,332.12818033
24841,24841,16_3983-mercredi-45035-2,16_3983,Wednesday,2023-04-19,Normal,2,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75104,75104,PARIS,PARIS,2023-04-19,12:43:00,2023-04-19,12:55:00,12.0,WORK,PURCHASE,WALKING,WALKING,,,,,332.12818033
24842,24842,16_3983-mercredi-45035-3,16_3983,Wednesday,2023-04-19,Normal,3,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75104,75104,PARIS,PARIS,2023-04-19,13:56:00,2023-04-19,14:02:00,6.0,PURCHASE,WORK,WALKING,WALKING,,,,,332.12818033
24843,24843,16_3983-mercredi-45035-4,16_3983,Wednesday,2023-04-19,Normal,4,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75104,75101,PARIS,PARIS,2023-04-19,17:24:00,2023-04-19,17:59:00,35.0,WORK,LEISURE,WALKING,WALKING,,,,,332.12818033
24844,24844,16_3983-mercredi-45035-5,16_3983,Wednesday,2023-04-19,Normal,5,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75101,75101,PARIS,PARIS,2023-04-19,21:30:00,2023-04-19,21:32:00,2.0,LEISURE,PURCHASE,WALKING,WALKING,,,,,332.12818033
24845,24845,16_3983-mercredi-45035-6,16_3983,Wednesday,2023-04-19,Normal,6,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75101,75112,PARIS,PARIS,2023-04-19,21:36:00,2023-04-19,22:13:00,37.0,PURCHASE,RETURN_HOME,SUBWAY,SUBWAY,,,,,332.12818033
24846,24846,16_3983-jeudi-45036-1,16_3983,Thursday,2023-04-20,Normal,1,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75112,75116,PARIS,PARIS,2023-04-20,08:36:00,2023-04-20,09:25:00,49.0,DEPART_HOME,BUSINESS,SUBWAY,SUBWAY,,,,,336.4414959
24847,24847,16_3983-jeudi-45036-2,16_3983,Thursday,2023-04-20,Normal,2,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75116,75116,PARIS,PARIS,2023-04-20,13:21:00,2023-04-20,13:36:00,15.0,BUSINESS,PURCHASE,WALKING,WALKING,,,,,336.4414959
24848,24848,16_3983-jeudi-45036-3,16_3983,Thursday,2023-04-20,Normal,3,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75116,75116,PARIS,PARIS,2023-04-20,13:38:00,2023-04-20,13:57:00,19.0,PURCHASE,BUSINESS,WALKING,WALKING,,,,,336.4414959
24849,24849,16_3983-jeudi-45036-4,16_3983,Thursday,2023-04-20,Normal,4,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-16E-ARRONDISSEMENT,75116,75116,PARIS,PARIS,2023-04-20,15:08:00,2023-04-20,15:18:00,10.0,BUSINESS,LEISURE,WALKING,WALKING,,,,,336.4414959
24850,24850,16_3983-jeudi-45036-5,16_3983,Thursday,2023-04-20,Normal,5,Internal,PARIS-16E-ARRONDISSEMENT,PARIS-15E-ARRONDISSEMENT,75116,75115,PARIS,PARIS,2023-04-20,15:44:00,2023-04-20,16:19:00,35.0,LEISURE,PURCHASE,WALKING,WALKING,,,,,336.4414959
24851,24851,16_3983-jeudi-45036-6,16_3983,Thursday,2023-04-20,Normal,6,Internal,PARIS-15E-ARRONDISSEMENT,PARIS-15E-ARRONDISSEMENT,75115,75115,PARIS,PARIS,2023-04-20,16:32:00,2023-04-20,16:51:00,19.0,PURCHASE,LEISURE,WALKING,WALKING,,,,,336.4414959
24852,24852,16_3983-jeudi-45036-7,16_3983,Thursday,2023-04-20,Normal,7,Internal,PARIS-15E-ARRONDISSEMENT,PARIS-6E-ARRONDISSEMENT,75115,75106,PARIS,PARIS,2023-04-20,17:44:00,2023-04-20,18:32:00,48.0,LEISURE,PURCHASE,WALKING,WALKING,,,,,336.4414959
24853,24853,16_3983-jeudi-45036-8,16_3983,Thursday,2023-04-20,Normal,8,Internal,PARIS-6E-ARRONDISSEMENT,PARIS-1ER-ARRONDISSEMENT,75106,75101,PARIS,PARIS,2023-04-20,18:45:00,2023-04-20,19:05:00,20.0,PURCHASE,LEISURE,WALKING,WALKING,,,,,336.4414959
24854,24854,16_3983-jeudi-45036-9,16_3983,Thursday,2023-04-20,Normal,9,Internal,PARIS-1ER-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75101,75112,PARIS,PARIS,2023-04-20,22:20:00,2023-04-20,23:00:00,40.0,LEISURE,RETURN_HOME,SUBWAY,SUBWAY,,,,,336.4414959
24855,24855,16_3983-vendredi-45037-1,16_3983,Friday,2023-04-21,Normal,1,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75112,75104,PARIS,PARIS,2023-04-21,08:52:00,2023-04-21,09:15:00,23.0,DEPART_HOME,WORK,SUBWAY,SUBWAY,,,,,336.9741912
24856,24856,16_3983-vendredi-45037-2,16_3983,Friday,2023-04-21,Normal,2,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-12E-ARRONDISSEMENT,75104,75112,PARIS,PARIS,2023-04-21,12:23:00,2023-04-21,12:39:00,16.0,WORK,OTHER,WALKING,WALKING,,,,,336.9741912
24857,24857,16_3983-vendredi-45037-3,16_3983,Friday,2023-04-21,Normal,3,Internal,PARIS-12E-ARRONDISSEMENT,PARIS-4E-ARRONDISSEMENT,75112,75104,PARIS,PARIS,2023-04-21,13:37:00,2023-04-21,13:52:00,15.0,OTHER,WORK,WALKING,WALKING,,,,,336.9741912
24858,24858,16_3983-vendredi-45037-4,16_3983,Friday,2023-04-21,Normal,4,Internal,PARIS-4E-ARRONDISSEMENT,PARIS-9E-ARRONDISSEMENT,75104,75109,PARIS,PARIS,2023-04-21,18:08:00,2023-04-21,18:29:00,21.0,WORK,LEISURE,WALKING,WALKING,,,,,336.9741912
24859,24859,16_3983-vendredi-45037-5,16_3983,Friday,2023-04-21,Normal,5,Internal,PARIS-9E-ARRONDISSEMENT,PARIS-9E-ARRONDISSEMENT,75109,75109,PARIS,PARIS,2023-04-21,19:12:00,2023-04-21,19:20:00,8.0,LEISURE,LEISURE,WALKING,WALKING,,,,,336.9741912
